word,gender,freq
prégnance,f,0.14
préhension,f,0.10
préhistoire,f,2.84
préhistorien,m,0.07
préhominien,m,0.07
préjudice,m,2.03
préjudices,m,2.03
préjugé,m,10.61
préjugés,m,10.61
prélat,m,2.77
prélats,m,2.77
prélavage,m,0.01
prélegs,m,0.07
préliminaire,m,1.67
préliminaires,m,1.67
prélude,m,2.91
préludes,m,2.91
prélèvement,m,4.33
prélèvements,m,4.33
prématurité,f,0.01
prématuré,m,1.00
prématurée,f,1.00
prématurés,m,1.00
prémices,f,1.35
prémisse,f,0.68
prémisses,f,0.68
prémolaire,f,0.23
prémolaires,f,0.23
prémonition,f,3.54
prémonitions,f,3.54
préméditation,f,1.82
préméditations,f,1.82
prénom,m,30.47
prénom-type,m,0.07
prénommé,m,0.47
prénommée,f,0.47
prénoms,m,30.47
préoccupation,f,11.82
préoccupations,f,11.82
prépa,f,0.78
préparateur,m,1.15
préparateurs,m,1.15
préparatif,m,7.36
préparatifs,m,7.36
préparation,f,10.54
préparations,f,10.54
préparatrice,f,1.15
préparatrices,f,1.15
prépondérance,f,0.61
préposition,f,0.23
prépositions,f,0.23
préposé,m,3.99
préposée,f,3.99
préposées,f,3.99
préposés,m,3.99
prépotence,f,0.07
prépuce,m,0.89
prépuces,m,0.89
prérentrée,f,0.01
préretraite,f,0.04
prérogative,f,1.35
prérogatives,f,1.35
prés,m,32.50
présage,m,4.59
présages,m,4.59
présence,f,135.54
présences,f,135.54
présent,m,141.01
présentateur,m,3.11
présentateurs,m,3.11
présentation,f,8.38
présentations,f,8.38
présentatrice,f,3.11
présentatrices,f,3.11
présente,f,1.44
présentes,f,1.44
présentoir,m,1.35
présentoirs,m,1.35
présents,m,141.01
préservateur,m,0.01
préservatif,m,5.19
préservatifs,m,5.19
préservation,f,1.00
préside,m,0.07
présidence,f,5.95
présidences,f,5.95
président,m,143.39
président-directeur,m,0.41
présidente,f,143.39
présidentes,f,143.39
présidentielle,f,0.75
présidentielles,f,0.75
présidents,m,143.39
présidents-directeurs,m,0.41
présides,m,0.07
présidium,m,0.14
présomption,f,1.76
présomptions,f,1.76
présomptueuse,f,0.42
présomptueuses,f,0.42
présomptueux,m,0.42
préséance,f,0.81
préséances,f,0.81
présélection,f,0.06
présélections,f,0.06
prétendant,m,3.16
prétendante,f,3.16
prétendants,m,3.16
prétentaine,f,0.07
prétentiard,m,0.20
prétentiarde,f,0.20
prétentiards,m,0.20
prétentieuse,f,1.49
prétentieuses,f,1.49
prétentieux,m,1.49
prétention,f,10.68
prétentions,f,10.68
préteur,m,0.20
préteurs,m,0.20
prétexte,m,42.91
prétextes,m,42.91
prétoire,m,2.30
prétoires,m,2.30
prétorien,m,0.18
prétoriens,m,0.18
préture,f,0.01
prévalence,f,0.11
prévaricateur,m,0.14
prévenance,f,2.50
prévenances,f,2.50
prévention,f,2.57
préventions,f,2.57
préventorium,m,0.41
prévenu,m,2.66
prévenue,f,2.66
prévenus,m,2.66
prévis,f,0.14
prévisibilité,f,0.04
prévision,f,7.03
prévisions,f,7.03
prévoyance,f,1.28
prévoyances,f,1.28
prévôt,m,1.42
prévôts,m,1.42
prévôté,f,0.20
prééminence,f,0.41
prêche,m,2.03
prêches,m,2.03
prêcheur,m,4.59
prêcheurs,m,4.59
prêcheuse,f,4.59
prêchi-prêcha,m,0.14
prêles,f,0.14
prêt,m,37.76
prêt-bail,m,0.27
prêt-à-porter,m,0.95
prête-nom,m,0.27
prêteur,m,1.56
prêteurs,m,1.56
prêteuse,f,1.56
prêtraille,f,0.07
prêtre,m,51.69
prêtre-ouvrier,m,0.07
prêtres,m,51.69
prêtresse,f,51.69
prêtresses,f,51.69
prêtrise,f,0.41
prêts,m,37.76
prêté,m,0.34
prêtés,m,0.34
prône,m,0.54
prônes,m,0.54
prôneur,m,0.07
psalliotes,f,0.20
psalmodie,f,0.74
psalmodies,f,0.74
psaume,m,4.39
psaumes,m,4.39
psautier,m,0.14
pschent,m,0.07
pseudo,m,1.62
pseudo-gouvernement,m,0.14
pseudomonas,m,0.05
pseudonyme,m,4.05
pseudonymes,m,4.05
pseudopodes,m,0.14
pseudos,m,1.62
psi,m,0.04
psilocybine,f,0.05
psittacose,f,0.05
psoriasis,m,0.14
psychanalyse,f,4.73
psychanalyses,f,4.73
psychiatrie,f,3.59
psychisme,m,1.15
psychismes,m,1.15
psychochirurgie,f,0.02
psychodrame,m,0.33
psychokinésie,f,0.20
psychologie,f,8.24
psychologie-fiction,f,0.07
psychologies,f,8.24
psychologisation,f,0.07
psychonévrose,f,0.01
psychopathie,f,0.02
psychopathologie,f,0.07
psychopharmacologie,f,0.03
psychophysiologie,f,0.01
psychose,f,1.79
psychosociologie,f,0.07
psychosomaticien,m,0.20
psychotechnicien,m,0.20
psychotechniciens,m,0.20
psychothérapie,f,0.69
psyché,f,1.08
psychés,f,1.08
psyllium,m,0.01
ptosis,m,0.01
ptyx,m,0.07
ptérodactyle,m,0.21
ptérodactyles,m,0.21
puanteur,f,9.05
puanteurs,f,9.05
puberté,f,2.36
pubis,m,1.15
public,m,46.97
public schools,f,0.07
public-relations,f,0.20
publicain,m,0.39
publicains,m,0.39
publication,f,7.23
publications,f,7.23
publicité,f,14.66
publicités,f,14.66
publics,m,46.97
publieur,m,0.01
publiphone,m,0.01
publireportage,m,0.03
puce,f,27.65
puceau,m,2.84
puceaux,m,2.84
pucelage,m,1.15
pucelages,m,1.15
pucelle,f,2.84
pucelles,f,2.84
puceron,m,0.47
pucerons,m,0.47
puces,f,27.65
pucheux,m,0.07
pucier,m,0.41
puciers,m,0.41
pudding,m,2.86
puddings,m,2.86
pudeur,f,20.07
pudeurs,f,20.07
pudibonderie,f,0.47
pudibonderies,f,0.47
pudicité,f,0.07
puff,m,0.57
puffin,m,0.54
pugilat,m,1.08
pugilats,m,1.08
pugnacité,f,0.20
puisard,m,0.29
puisards,m,0.29
puisatier,m,0.07
puisette,f,0.14
puissance,f,55.20
puissances,f,55.20
puissant,m,4.86
puissants,m,4.86
puits,m,21.69
pull,m,13.43
pull-over,m,6.35
pull-overs,m,6.35
pullman,m,0.54
pullmans,m,0.54
pulls,m,13.43
pullulement,m,0.74
pulmonie,f,0.07
pulpe,f,2.36
pulpes,f,2.36
pulque,m,0.60
pulsar,m,0.46
pulsation,f,4.19
pulsations,f,4.19
pulseur,m,0.15
pulsion,f,4.15
pulsions,f,4.15
pulso-réacteurs,m,0.01
pulsoréacteurs,m,0.01
pulvérin,m,0.07
pulvérisateur,m,0.22
pulvérisateurs,m,0.22
pulvérisation,f,0.27
pulvérisations,f,0.27
pulvérulence,f,0.07
puma,m,2.03
pumas,m,2.03
punaise,f,7.84
punaises,f,7.84
punch,m,3.67
puncheur,m,0.02
punching ball,m,0.71
punching-ball,m,0.71
punchs,m,3.67
puncture,f,0.10
punisseur,m,0.11
punition,f,13.16
punitions,f,13.16
punkette,f,0.14
punt,m,0.23
pupazzo,m,0.14
pupe,f,0.01
pupitre,m,6.89
pupitres,m,6.89
pupitreur,m,0.01
pur-sang,m,2.23
pureau,m,0.07
pureté,f,13.99
puretés,f,13.99
purgatif,m,0.25
purgation,f,0.20
purgations,f,0.20
purgatoire,m,2.84
purgatoires,m,2.84
purge,f,1.89
purges,f,1.89
purificateur,m,0.22
purificateurs,m,0.22
purification,f,1.31
purifications,f,1.31
purin,m,2.23
puritain,m,0.81
puritaine,f,0.81
puritaines,f,0.81
puritains,m,0.81
puritanisme,m,1.22
purotin,m,0.41
purotins,m,0.41
purpura,m,0.09
purulence,f,0.41
purulences,f,0.41
purée,f,6.28
purées,f,6.28
pus,m,0.20
pusillanimité,f,0.34
pustule,f,1.35
pustules,f,1.35
putain,f,306.74
putains,f,306.74
putanat,m,0.20
putasserie,f,0.41
putasseries,f,0.41
pute,f,105.25
putes,f,105.25
putier,m,0.14
putois,m,1.28
putrescence,f,0.14
putrescences,f,0.14
putrescine,f,0.01
putréfaction,f,1.15
putsch,m,1.55
putt,m,0.21
putti,m,0.02
putting,m,0.17
puy,m,0.14
puzzle,m,11.82
puzzles,m,11.82
puéricultrice,f,0.20
puéricultrices,f,0.20
puériculture,f,0.47
puérilité,f,1.28
puérilités,f,1.28
puîné,m,0.27
puînés,m,0.27
pyjama,m,17.57
pyjamas,m,17.57
pylore,m,0.07
pylône,m,1.96
pylônes,m,1.96
pyralène,m,0.01
pyrame,m,0.14
pyramide,f,10.14
pyramides,f,10.14
pyrex,m,0.07
pyrexie,f,0.01
pyridoxine,f,0.01
pyrite,f,0.06
pyrites,f,0.06
pyrolyse,f,0.01
pyromanie,f,0.07
pyromètre,m,0.27
pyrosphère,f,0.07
pyrotechnie,f,0.41
pyroxène,m,0.01
pyrrhique,f,0.14
pyrrhonien,m,0.14
pyrrhonisme,m,0.14
pyrèthre,m,0.07
pyréthrine,f,0.03
pythie,f,0.54
pythies,f,0.54
python,m,2.33
pythonisse,f,0.20
pythons,m,2.33
pyxides,f,0.07
pâleur,f,10.41
pâleurs,f,10.41
pâmoison,f,1.22
pâmoisons,f,1.22
pâque,f,0.95
pâquerette,f,2.09
pâquerettes,f,2.09
pâques,m,1.01
pâquis,m,0.07
pât,m,24.73
pâte,f,24.73
pâtes,f,24.73
pâtis,m,0.54
pâtisserie,f,13.11
pâtisseries,f,13.11
pâtissier,m,8.51
pâtissiers,m,8.51
pâtissière,f,8.51
pâton,m,0.20
pâtons,m,0.20
pâtour,m,0.07
pâtre,m,1.62
pâtres,m,1.62
pâturage,m,4.53
pâturages,m,4.53
pâture,f,3.31
pâtures,f,3.31
pâturin,m,0.07
pâté,m,16.55
pâtée,f,2.97
pâtées,f,2.97
pâtés,m,16.55
pègre,f,1.42
pèlerin,m,12.70
pèlerinage,m,8.58
pèlerinages,m,8.58
pèlerine,f,12.70
pèlerines,f,12.70
pèlerins,m,12.70
père,m,895.55
pères,m,895.55
pèse-acide,m,0.07
pèse-bébé,m,0.14
pèse-lettre,m,0.07
pèse-personne,m,0.07
pèse-personnes,m,0.07
pèze,m,0.95
péage,m,1.08
péages,m,1.08
péan,m,0.07
pébroc,m,0.07
pébroque,m,1.62
pébroques,m,1.62
pécan,m,0.32
pécari,m,0.81
pécaris,m,0.81
pécheresse,f,8.07
pécheresses,f,8.07
pécheur,m,8.07
pécheurs,m,8.07
péchons,m,0.03
péché,m,41.22
péchés,m,41.22
pécule,m,2.30
pécules,m,2.30
pécune,f,0.07
pédagogie,f,1.22
pédalage,m,0.14
pédale,f,11.96
pédales,f,11.96
pédaleur,m,0.14
pédaleuses,f,0.14
pédalier,m,1.01
pédaliers,m,1.01
pédalo,m,0.41
pédalos,m,0.41
pédant,m,0.81
pédante,f,0.81
pédanterie,f,0.47
pédanteries,f,0.47
pédantes,f,0.81
pédantisme,m,0.61
pédants,m,0.81
pédiatrie,f,1.08
pédicule,m,0.07
pédicurie,f,0.01
pédomètre,m,0.01
pédoncule,m,0.20
pédoncules,m,0.20
pédophile,m,1.34
pédophiles,m,1.34
pédophilie,f,0.58
pédoque,m,0.54
pédé,m,33.12
pédégé,m,0.07
pédéraste,m,3.38
pédérastes,m,3.38
pédérastie,f,0.61
pédés,m,33.12
pégamoïd,m,0.07
pégriot,m,0.41
pégriots,m,0.41
pékan,m,0.03
pékin,m,1.28
pékinois,m,1.68
pékins,m,1.28
pélican,m,1.28
pélicans,m,1.28
pélot,m,0.07
pénalisation,f,0.01
pénalité,f,1.11
pénalités,f,1.11
pénates,m,0.88
péniche,f,7.97
péniches,f,7.97
pénicilline,f,1.44
pénil,m,0.01
péninsule,f,3.31
péninsules,f,3.31
pénis,m,8.11
pénitence,f,5.95
pénitences,f,5.95
pénitencier,m,2.09
pénitenciers,m,2.09
pénitent,m,2.84
pénitente,f,2.84
pénitentes,f,2.84
pénitents,m,2.84
pénologie,f,0.02
pénombre,f,28.24
pénombres,f,28.24
pénultième,f,0.07
pénurie,f,2.84
pénuries,f,2.84
pénéplaines,f,0.07
pénétrantes,f,0.07
pénétration,f,3.38
pénétrations,f,3.38
péon,m,0.14
péons,m,0.14
péottes,f,0.14
pépettes,f,0.20
pépie,f,0.27
pépiement,m,2.77
pépiements,m,2.77
pépin,m,5.15
pépinière,f,0.95
pépinières,f,0.95
pépins,m,5.15
pépite,f,2.04
pépites,f,2.04
péplum,m,0.54
péplums,m,0.54
pépère,m,2.50
pépères,m,2.50
pépètes,f,0.34
pépé,m,16.96
pépée,f,0.69
pépées,f,0.69
pépés,m,16.96
péquenaud,m,1.60
péquenaude,f,1.60
péquenaudes,f,1.60
péquenauds,m,1.60
péquenot,m,1.82
péquenots,m,1.82
péquin,m,0.20
péquins,m,0.20
pérennité,f,0.74
péricarde,m,0.33
péricardite,f,0.05
péricarpe,m,0.01
péridurale,f,0.37
périf,m,0.27
périgée,m,0.07
péril,m,13.78
périls,m,13.78
périmètre,m,6.81
périmètres,m,6.81
périnée,m,0.47
période,f,41.89
périodes,f,41.89
périodicité,f,0.07
péripatéticiennes,f,0.20
périph,m,0.20
périphrase,f,0.27
périphrases,f,0.27
périphérie,f,3.04
périphéries,f,3.04
périphérique,m,1.15
périphériques,m,1.15
périple,m,2.64
périples,m,2.64
péripétie,f,6.69
péripéties,f,6.69
périscope,m,1.28
périscopes,m,1.28
périssodactyle,m,0.14
périssoire,f,0.20
périssoires,f,0.20
péristaltisme,m,0.01
péristyle,m,1.49
péritoine,m,0.14
péritonite,f,0.47
pérodictique,m,0.01
péronnelle,f,0.07
péroné,m,0.27
péronés,m,0.27
péroraison,f,1.08
péroraisons,f,1.08
péroreur,m,0.07
pérot,m,0.11
pérégrination,f,1.62
pérégrinations,f,1.62
péréquation,f,0.20
péréquations,f,0.20
pétale,m,8.24
pétales,m,8.24
pétanque,f,1.49
pétarade,f,2.36
pétarades,f,2.36
pétard,m,9.93
pétardier,m,0.47
pétardière,f,0.47
pétards,m,9.93
pétase,m,0.14
pétasse,f,8.03
pétasses,f,8.03
pétaudière,f,0.07
péteur,m,0.11
péteuse,f,0.54
péteux,m,0.61
pétillement,m,1.15
pétillements,m,1.15
pétiole,m,0.07
pétition,f,3.54
pétitions,f,3.54
pétoche,f,2.77
pétoches,f,2.77
pétoire,f,1.62
pétoires,f,1.62
pétoncle,m,0.08
pétoncles,m,0.08
pétoulet,m,0.41
pétrel,m,0.07
pétrification,f,0.27
pétrin,m,10.89
pétrins,m,10.89
pétrissage,m,0.14
pétrisseur,m,0.07
pétrochimie,f,0.14
pétrodollars,m,0.30
pétrole,m,15.41
pétroles,m,15.41
pétrolette,f,0.20
pétroleuse,f,0.20
pétroleuses,f,0.20
pétrolier,m,2.23
pétroliers,m,2.23
pétrousquin,m,0.14
pétrus,m,0.34
pétulance,f,0.34
pétunia,m,1.01
pétunias,m,1.01
pétéchie,f,0.22
pétéchies,f,0.22
pêche,f,30.41
pêcher,m,1.55
pêcherie,f,0.88
pêcheries,f,0.88
pêchers,m,1.55
pêches,f,30.41
pêcheur,m,27.43
pêcheurs,m,27.43
pêcheuse,f,27.43
pêcheuses,f,27.43
pêne,m,0.81
pôle,m,3.99
pôles,m,3.99
q,m,3.49
qu'en-dira-t-on,m,0.41
quadrangle,m,0.03
quadrant,m,0.73
quadrants,m,0.73
quadrature,f,1.15
quadri,f,0.07
quadriceps,m,0.11
quadrichromie,f,0.47
quadrichromies,f,0.47
quadrige,m,0.07
quadrilatère,m,1.76
quadrilatères,m,1.76
quadrillage,m,1.01
quadrillages,m,1.01
quadrillion,m,0.04
quadrimestre,m,0.01
quadrimoteur,m,0.14
quadriphonie,f,0.14
quadriréacteur,m,0.07
quadrivium,m,0.07
quadrumane,m,0.07
quadruple,m,0.47
quadruples,m,0.47
quadruplées,f,0.07
quadruplés,m,0.06
quadrupède,m,1.01
quadrupèdes,m,1.01
quai,m,73.99
quais,m,73.99
quaker,m,0.74
quakeresse,f,0.14
quakers,m,0.74
qualificatif,m,0.74
qualificatifs,m,0.74
qualification,f,2.45
qualifications,f,2.45
qualité,f,59.12
qualités,f,59.12
quant,f,32.30
quant-à-moi,m,0.14
quant-à-soi,m,1.22
quanta,m,0.48
quantité,f,18.99
quantités,f,18.99
quantième,m,0.07
quantièmes,m,0.07
quantum,m,0.48
quarantaine,f,10.14
quarantaines,f,10.14
quarante,m,4.32
quarante-huitards,m,0.07
quark,m,0.22
quarks,m,0.22
quarre,f,0.04
quart,m,77.30
quart-monde,m,0.02
quartaut,m,0.20
quarte,f,0.14
quartenier,m,0.07
quarteron,m,0.81
quarteronnes,f,0.81
quarterons,m,0.81
quartet,m,0.20
quartette,m,0.14
quartettes,m,0.14
quartidi,m,0.07
quartier,m,112.16
quartier-maître,m,0.84
quartiers,m,112.16
quartiers-maîtres,m,0.84
quarts,m,77.30
quartz,m,1.69
quarté,m,0.07
quasar,m,0.09
quasi,m,0.14
quasi-agonie,f,0.07
quasi-blasphème,m,0.07
quasi-bonheur,m,0.07
quasi-certitude,f,0.41
quasi-chômage,m,0.02
quasi-décapitation,f,0.01
quasi-désertification,f,0.07
quasi-fiancée,f,0.07
quasi-génocide,m,0.01
quasi-impossibilité,f,0.14
quasi-impunité,f,0.07
quasi-indifférence,f,0.07
quasi-jungienne,f,0.01
quasi-mariage,m,0.07
quasi-mendiant,m,0.14
quasi-miracle,m,0.07
quasi-monopole,m,0.10
quasi-morceau,m,0.07
quasi-noyade,f,0.01
quasi-nudité,f,0.14
quasi-permanence,f,0.07
quasi-protection,f,0.07
quasi-respect,m,0.07
quasi-totalité,f,0.88
quasi-unanimité,f,0.07
quasi-veuvage,m,0.07
quasi-ville,f,0.07
quasi-émeute,f,0.02
quasimodo,f,0.07
quasimodos,f,0.07
quat'zarts,m,0.07
quaternaire,m,0.27
quatrain,m,0.68
quatrains,m,0.68
quatre,f,0.01
quatre-feuilles,m,0.07
quatre-heures,m,0.41
quatre-mâts,m,0.27
quatre-quarts,m,0.26
quatre-saisons,f,1.15
quatre-vingt,m,0.27
quatre-vingt-dix,m,0.61
quatrillion,m,0.01
quattrocento,m,0.27
quatuor,m,3.45
quatuors,m,3.45
quechua,m,0.05
quenelle,f,0.74
quenelles,f,0.74
quenotte,f,0.74
quenottes,f,0.74
quenouille,f,0.74
quenouilles,f,0.74
querelle,f,12.84
querelles,f,12.84
querelleur,m,0.14
querelleurs,m,0.14
questeur,m,0.13
questeurs,m,0.13
question,f,411.82
question-clé,f,0.02
question-réponse,f,0.09
questionnaire,m,2.05
questionnaires,m,2.05
questionnement,m,0.36
questionnements,m,0.36
questionneur,m,0.81
questionneurs,m,0.81
questionneuse,f,0.81
questions,f,411.82
questions-réponses,f,0.09
questure,f,0.10
quetsche,f,0.74
quetsches,f,0.74
quette,f,0.01
quetzal,m,0.01
queue,f,57.84
queue-d'aronde,f,0.14
queue-de-cheval,f,0.14
queue-de-pie,f,0.27
queues,f,57.84
queues-d'aronde,f,0.14
queues-de-rat,f,0.07
queursoir,m,0.07
queutard,m,0.19
qui-vive,m,1.15
quibus,m,0.20
quiche,f,1.21
quiches,f,1.21
quichotte,m,0.07
quick,m,0.27
quidam,m,2.23
quidams,m,2.23
quignon,m,2.43
quignons,m,2.43
quillards,m,0.34
quille,f,5.81
quilles,f,5.81
quillon,m,0.20
quillons,m,0.20
quincaille,f,0.34
quincaillerie,f,2.91
quincailleries,f,2.91
quincaillier,m,1.49
quincailliers,m,1.49
quincaillière,f,1.49
quinconce,m,1.42
quinconces,m,1.42
quine,m,0.34
quinine,f,0.95
quinium,m,0.07
quinoa,m,0.01
quinqua,m,0.20
quinquagésime,f,0.07
quinquennat,m,0.10
quinquet,m,2.30
quinquets,m,2.30
quinquina,m,0.54
quintaine,f,0.07
quintal,m,1.01
quintaux,m,1.01
quinte,f,4.86
quintes,f,4.86
quintessence,f,1.22
quintet,m,0.05
quintette,m,1.22
quintettes,m,1.22
quintidi,m,0.07
quintolet,m,0.02
quinton,m,0.01
quintuplées,f,0.14
quintuplés,m,0.35
quinté,m,0.14
quinzaine,f,11.89
quinzaines,f,11.89
quipos,m,0.07
quiproquo,m,0.88
quiproquos,m,0.88
quipu,m,0.07
quiquette,f,0.07
quiqui,m,0.41
quiscale,m,0.11
quite,m,0.47
quittance,f,1.15
quittances,f,1.15
quitus,m,0.14
quiz,m,0.53
quiétisme,m,0.34
quiétude,f,5.14
quiétudes,f,5.14
quolibet,m,2.91
quolibets,m,2.91
quorum,m,0.67
quota,m,2.12
quotas,m,2.12
quote-part,f,0.47
quotidien,m,8.85
quotidienneté,f,0.14
quotidiens,m,8.85
quotient,m,0.61
quotients,m,0.61
quotité,f,0.07
québécois,m,0.05
quémandeur,m,0.88
quémandeurs,m,0.88
quémandeuse,f,0.88
quémandeuses,f,0.88
quéquette,f,2.36
quéquettes,f,2.36
quête,f,14.53
quêtes,f,14.53
quêteur,m,0.81
quêteurs,m,0.81
quêteuse,f,0.81
ra,m,3.63
rab,m,1.92
rabais,m,1.57
rabaissement,m,0.07
raban,m,0.32
rabane,f,0.14
rabanes,f,0.14
rabans,m,0.32
rabat,m,1.62
rabats,m,1.62
rabatteur,m,1.82
rabatteurs,m,1.82
rabatteuse,f,1.82
rabatteuses,f,1.82
rabbi,m,4.83
rabbin,m,9.36
rabbinat,m,0.20
rabbins,m,9.36
rabe,m,0.14
rabes,m,0.14
rabibochage,m,0.14
rabiot,m,0.88
rabot,m,1.28
rabotage,m,0.14
raboteur,m,0.07
rabotin,m,0.34
rabots,m,1.28
rabouillères,f,0.07
rabouin,m,0.07
rabs,m,1.92
rabâchage,m,0.34
rabâchages,m,0.34
racaille,f,6.30
racailles,f,6.30
raccommodage,m,0.61
raccommodages,m,0.61
raccommodements,m,0.07
raccommodeurs,m,0.07
raccord,m,1.28
raccordement,m,0.27
raccordements,m,0.27
raccords,m,1.28
raccourci,m,5.78
raccourcis,m,5.78
raccourcissement,m,0.27
raccroc,m,0.47
raccrochage,m,0.14
raccrochages,m,0.14
raccrocs,m,0.47
race,f,34.93
races,f,34.93
rachat,m,1.79
rachats,m,1.79
rachianesthésie,f,0.10
rachis,m,0.07
rachitisme,m,0.14
racine,f,31.96
racines,f,31.96
racingman,m,0.07
racisme,m,2.97
racismes,m,2.97
rack,m,0.25
racket,m,2.33
rackets,m,2.33
racketteur,m,0.22
raclages,m,0.07
racle,f,0.07
raclement,m,2.09
raclements,m,2.09
raclette,f,1.13
racleur,m,0.04
racleuse,f,0.04
racloir,m,0.25
raclons,m,0.07
raclure,f,1.73
raclures,f,1.73
raclée,f,6.88
raclées,f,6.88
racolage,m,0.61
racolages,m,0.61
racoleur,m,0.14
racoleurs,m,0.14
racoleuse,f,0.14
racoleuses,f,0.14
racontar,m,2.23
racontars,m,2.23
raconteur,m,0.18
raconteuse,f,0.18
rad,m,0.20
radada,m,0.07
radar,m,10.36
radars,m,10.36
rade,f,10.88
radeau,m,5.20
radeau-radar,m,0.07
radeaux,m,5.20
rades,f,10.88
radeuse,f,0.34
radeuses,f,0.34
radiant,m,0.02
radiateur,m,7.43
radiateurs,m,7.43
radiation,f,6.89
radiations,f,6.89
radical,m,0.47
radical-socialisme,m,0.27
radical-socialiste,m,0.34
radicale,f,0.47
radicale-socialiste,f,0.20
radicalisation,f,0.14
radicalisme,m,0.47
radicaux-socialistes,m,0.34
radicelles,f,0.74
radicule,f,0.07
radicules,f,0.07
radier,m,0.14
radiers,m,0.14
radin,m,1.10
radine,f,1.10
radinerie,f,0.07
radines,f,1.10
radins,m,1.10
radio-isotope,m,0.04
radio-réveil,m,0.14
radio-taxi,m,0.14
radioactivité,f,0.86
radioamateur,m,0.01
radiobalisage,m,0.01
radiobalise,f,0.07
radiocassette,f,0.02
radiodiffusion,f,0.14
radiogoniomètre,m,0.01
radiogramme,m,0.11
radiogrammes,m,0.11
radiographie,f,0.93
radiographies,f,0.93
radioguidage,m,0.07
radiologie,f,1.16
radiomètre,m,0.07
radiomètres,m,0.07
radiométrie,f,0.01
radiophare,m,0.07
radiophonie,f,0.27
radioréveil,m,0.01
radioscopie,f,0.14
radiosonde,f,0.01
radiothérapie,f,0.21
radiotélescope,m,0.10
radiotélescopes,m,0.10
radiotélégraphie,f,0.07
radiotéléphone,m,0.03
radiotéléphones,m,0.03
radiotéléphonie,f,0.10
radioélément,m,0.01
radis,m,3.11
radium,m,0.32
radius,m,0.15
radja,m,0.07
radjah,m,0.14
radjahs,m,0.14
radon,m,0.07
radotage,m,0.81
radotages,m,0.81
radoteur,m,0.27
radoteurs,m,0.27
radoteuses,f,0.27
radoub,m,0.41
radoubeur,m,0.07
radoucissement,m,0.07
rads,m,0.20
radôme,m,0.01
rafale,f,19.46
rafales,f,19.46
raff,m,0.09
raffinage,m,0.07
raffinement,m,7.36
raffinements,m,7.36
raffinerie,f,1.01
raffineries,f,1.01
raffineur,m,0.03
raffut,m,1.69
raffuts,m,1.69
rafiau,m,0.07
rafiot,m,1.42
rafiots,m,1.42
rafistolage,m,0.27
rafistolages,m,0.27
rafle,f,3.11
rafles,f,3.11
rafraîchissement,m,2.48
rafraîchissements,m,2.48
rafraîchisseur,m,0.07
rafraîchissoir,m,1.28
rafraîchissoirs,m,1.28
raft,m,0.10
rafting,m,0.22
rag,m,0.01
raga,m,0.10
rage,f,45.34
rages,f,45.34
raglan,m,0.54
raglans,m,0.54
ragnagnas,m,0.21
ragondins,m,0.28
ragot,m,5.67
ragots,m,5.67
ragougnasse,f,0.23
ragougnasses,f,0.23
ragoût,m,4.46
ragoûts,m,4.46
ragtime,m,0.13
rahat-lokoum,m,0.47
rahat-lokoums,m,0.47
rahat-loukoums,m,0.07
rai,m,5.41
raid,m,3.98
raider,m,1.57
raiders,m,1.57
raideur,f,7.03
raidillon,m,4.12
raidillons,m,4.12
raidissement,m,0.61
raidissements,m,0.61
raids,m,3.98
raie,f,11.01
raies,f,11.01
raifort,m,0.27
rail,m,16.22
raillerie,f,3.04
railleries,f,3.04
railleur,m,0.17
railleurs,m,0.17
rails,m,16.22
railway,m,0.07
rain,m,1.03
rainette,f,0.88
rainettes,f,0.88
raineuse,f,0.07
rainure,f,3.51
rainures,f,3.51
raiponce,f,0.03
rais,m,5.41
raisin,m,9.53
raisinets,m,0.02
raisins,m,9.53
raisiné,m,1.35
raison,f,467.94
raisonnement,m,11.35
raisonnements,m,11.35
raisonneur,m,0.34
raisonneurs,m,0.34
raisonneuse,f,0.34
raisons,f,467.94
raja,m,0.03
rajah,m,0.20
rajahs,m,0.20
rajeunissement,m,0.68
rajeunisseurs,m,0.07
rajout,m,0.27
rajouts,m,0.27
rajustement,m,0.20
raki,m,1.15
ralbol,m,0.20
ralenti,m,10.61
ralentis,m,10.61
ralentissement,m,1.89
ralentissements,m,1.89
ralentisseur,m,0.09
ralentisseurs,m,0.09
ralingue,f,0.14
ralingues,f,0.14
ralliement,m,8.18
ralliements,m,8.18
rallié,m,0.47
ralliés,m,0.47
rallonge,f,2.09
rallongement,m,0.01
rallonges,f,2.09
rallumage,m,0.07
rallye,m,1.74
rallyes,m,1.74
ram,m,0.11
ramadan,m,1.07
ramage,m,2.57
ramages,m,2.57
ramas,m,0.27
ramassage,m,1.35
ramassages,m,1.35
ramasse-miettes,m,0.27
ramasse-poussière,m,0.02
ramasseur,m,2.70
ramasseurs,m,2.70
ramasseuse,f,2.70
ramassis,m,1.62
rambarde,f,3.04
rambardes,f,3.04
rambin,m,0.34
rambineur,m,0.07
